,OCCUPANCY_DATE,ORGANIZATION_NAME,SHELTER_GROUP,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,PROGRAM_ID,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,OCCUPIED_BEDS,CAPACITY_ACTUAL_ROOM,OCCUPIED_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,Max Temp (Â°C),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Total Precip (mm),Snow on Grnd (cm),Inflation_Rate_Change,YEAR_MONTH,Population,Unemployment rate 10,Participation rate 11,Employment rate 12,GEO,CPI_Type,CPI_Value
79,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,13311,Bed Based Capacity,3.0,3.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
80,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,13311,Bed Based Capacity,3.0,3.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
81,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,13311,Bed Based Capacity,3.0,3.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
82,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,13311,Bed Based Capacity,3.0,3.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
83,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,13311,Bed Based Capacity,3.0,3.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
84,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,13311,Bed Based Capacity,3.0,3.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
85,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,13311,Bed Based Capacity,3.0,3.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
86,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
87,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
88,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
89,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
90,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
91,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
92,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
93,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
94,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
95,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
96,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
97,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
98,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
99,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
100,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
101,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
102,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
103,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
104,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
105,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
106,2021-01-01,Kennedy House Youth Services,Kennedy House Youth Shelter,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,15731,Room Based Capacity,,,22.0,20.0,,90.91,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
107,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
108,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
109,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
110,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
111,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
112,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
113,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
114,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
115,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
116,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
117,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
118,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
119,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
120,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
121,2021-01-01,Horizon for Youth,Horizons for Youth,Horizons for Youth,422 Gilbert Ave,M6E 4X3,11896,Bed Based Capacity,16.0,16.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
122,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
123,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
124,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
125,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
126,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
127,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
128,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
129,2021-01-01,Homes First Society,HFS - Strachan House,HFS Strachan House,805A Wellington St W,M5V 1G8,12032,Bed Based Capacity,83.0,79.0,,,95.18,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
130,2021-01-01,Homes First Society,HFS - Scarborough Shelter,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,15112,Bed Based Capacity,35.0,33.0,,,94.29,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
131,2021-01-01,Na-Me-Res (Native Men's Residence),Na-Me-Res,Sagatay ,26 Vaughan Rd,M6G 2C4,11871,Bed Based Capacity,15.0,11.0,,,73.33,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
132,2021-01-01,Native Child & Family Services Toronto,Eagles Nest Transition House,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,11895,Bed Based Capacity,9.0,6.0,,,66.67,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
133,2021-01-01,St. Felix Social Ministries Outreach,St. Felix Centre,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,15071,Bed Based Capacity,19.0,19.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
134,2021-01-01,St. Felix Social Ministries Outreach,St. Felix Centre,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,15071,Bed Based Capacity,19.0,19.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
135,2021-01-01,St. Felix Social Ministries Outreach,St. Felix Centre,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,15071,Bed Based Capacity,19.0,19.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
136,2021-01-01,St. Felix Social Ministries Outreach,St. Felix Centre,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,15071,Bed Based Capacity,19.0,19.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
137,2021-01-01,St. Felix Social Ministries Outreach,St. Felix Centre,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,15071,Bed Based Capacity,19.0,19.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
138,2021-01-01,St. Felix Social Ministries Outreach,St. Felix Centre,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,15071,Bed Based Capacity,19.0,19.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
139,2021-01-01,St. Felix Social Ministries Outreach,St. Felix Centre,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,15071,Bed Based Capacity,19.0,19.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
140,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
141,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
142,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
143,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
144,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
145,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
146,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
147,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
148,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
149,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
150,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
151,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
152,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
153,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
154,2021-01-01,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,12111,Bed Based Capacity,26.0,25.0,,,96.15,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
155,2021-01-01,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
156,2021-01-01,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
157,2021-01-01,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
158,2021-01-01,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
159,2021-01-01,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
160,2021-01-01,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
161,2021-01-01,Society of St.Vincent De Paul,SVDP - Mary's Home,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,12211,Bed Based Capacity,12.0,12.0,,,100.0,,2.5,-1.0,0.7,17.3,0.0,6.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
